"","logFC","logCPM","LR","PValue","FDR","change"
"DKC1|1736",1.18460446376415,6.2811294829294,193.279042516017,6.11812335664876e-44,1.33203870282453e-42,"Up"
"MMP11|4320",5.40888382375913,7.19537066444617,192.59457928835,8.62998612493922e-44,1.87665806709672e-42,"Up"
"P4HB|5034",1.1749081580437,10.5937429252604,192.398900294104,9.52181528278873e-44,2.06561591393094e-42,"Up"
"F12|2161",3.33285451705909,2.35556244589791,191.704135686738,1.35009256598026e-43,2.91132864078587e-42,"Up"
"GALNT7|51809",1.73263854450299,6.40279285766917,191.53562618309,1.46941319314789e-43,3.1648494896332e-42,"Up"
"SHCBP1|79801",2.47873279927362,3.47436626750687,191.216765315303,1.72481216252936e-43,3.70608746684433e-42,"Up"
"TFR2|7036",3.65067531080375,1.66019609302018,190.665021131655,2.27600177880579e-43,4.85000662404553e-42,"Up"
"SPP1|6696",4.85532109598695,9.28556880545998,189.605332150489,3.87684972665103e-43,8.23214831956758e-42,"Up"
"NPM3|10360",1.79263625002906,4.54536301185771,189.589903113578,3.90703075091155e-43,8.2670572125677e-42,"Up"
"PTTG1|9232",2.5264830862246,4.58303730540166,189.534612435466,4.01712858068934e-43,8.48013494185518e-42,"Up"
"FAM64A|54478",3.46188520161864,2.65002395332708,189.489303595693,4.1096591582924e-43,8.66533155934808e-42,"Up"
"MAD2L1|4085",2.75411138363334,4.21596073991425,189.003551492579,5.24610719277282e-43,1.10229323308913e-41,"Up"
"KIAA0907|22889",1.51387557967963,5.77449714475954,188.546176226323,6.60200157042848e-43,1.38236109448566e-41,"Up"
"C1orf106|55765",2.25299166418314,6.38602764671561,188.203029837008,7.84477301161898e-43,1.63499201023916e-41,"Up"
"RAD51|5888",2.52708447562409,2.7546523700628,187.555517457624,1.08624184487674e-42,2.24320126523803e-41,"Up"
"MSI2|124540",1.55806395228256,3.81633220664207,187.514455647275,1.10889401453047e-42,2.28736320780119e-41,"Up"
"RHBDL1|9028",3.60125380358356,2.36386067206432,187.248117102657,1.2677398928467e-42,2.60905784788941e-41,"Up"
"RALGPS2|55103",1.74396338648888,4.68390450921757,187.112682892335,1.35704673028864e-42,2.78967385364232e-41,"Up"
"GNL3|26354",1.168042921028,6.35909609829153,187.110339231969,1.35864631091699e-42,2.78978467187039e-41,"Up"
"FEN1|2237",1.66885934754056,5.20113843679452,187.089326918639,1.37307200500089e-42,2.81620188843876e-41,"Up"
"HN1|51155",1.73809602957036,7.27276967988119,186.789668659653,1.59627506254738e-42,3.27028020475797e-41,"Up"
"XDH|7498",4.48920386651308,4.37297734431881,186.56839080271,1.7840717304605e-42,3.64673959944298e-41,"Up"
"VARS|7407",1.2462354669775,7.04702361145239,186.437054352783,1.90582481922417e-42,3.88680589403131e-41,"Up"
"PROM2|150696",2.69308307976992,6.45154323724473,186.324437980729,2.0168200380575e-42,4.10389908307777e-41,"Up"
"MLF1IP|79682",2.31139337699479,4.16614032871187,186.100584431096,2.25701600358283e-42,4.58748669466966e-41,"Up"
"PAK1|5058",1.2170302058638,6.45968512203509,185.991833283666,2.38382983973365e-42,4.83979131353799e-41,"Up"
"STYK1|55359",2.78122922840301,3.22638542497313,185.684469331925,2.78210724968568e-42,5.6294006445714e-41,"Up"
"NLN|57486",1.52947949304517,4.46991859622405,185.658112740927,2.81921131781129e-42,5.69809015399506e-41,"Up"
"HN1L|90861",1.15115426435084,7.48226585274144,185.515648324056,3.02850522290518e-42,6.11426071232837e-41,"Up"
"GAPDH|2597",1.79832923439003,11.4190944640607,185.389064249801,3.22747116223915e-42,6.50140926420251e-41,"Up"
"KPNA2|3838",2.02700967183652,6.84755347748799,185.033981175126,3.85815446712973e-42,7.74592102082585e-41,"Up"
"RUSC1|23623",1.21144217276794,5.84628741778298,183.555508941359,8.11240083133913e-42,1.61612276605784e-40,"Up"
"IRAK1|3654",1.27406816675196,7.53344107238408,183.437780458234,8.6069970804128e-42,1.71087764652391e-40,"Up"
"RDM1|201299",4.17573425175386,-0.410764107495297,183.239902669932,9.50718946906448e-42,1.88773666366496e-40,"Up"
"GINS4|84296",2.61184799679789,3.24643274621437,182.889973677817,1.13357151992087e-41,2.24094549431015e-40,"Up"
"GPR172A|79581",1.4904141371442,6.5278335588294,182.778418871457,1.19895759718603e-41,2.36761331199242e-40,"Up"
"RGS17|26575",4.26373049334338,1.68597390492212,182.77499679036,1.2010219416919e-41,2.36909781700515e-40,"Up"
"CLSPN|63967",3.24106094594324,2.73764405866385,182.770623232961,1.20366543231658e-41,2.37172023885174e-40,"Up"
"TYMS|7298",2.26060852288969,4.96094989616335,182.711738669151,1.23982855476659e-41,2.4376542031571e-40,"Up"
"C5orf34|375444",2.48618337158413,1.74332941780864,182.590611317936,1.31766974162836e-41,2.58506751811416e-40,"Up"
"CHEK1|1111",2.25476926372439,3.51435027910405,182.572707812917,1.32958263888304e-41,2.60560662857764e-40,"Up"
"PMM2|5373",1.11604722017832,5.9793391251006,182.461327663392,1.40615218836967e-41,2.75267254315446e-40,"Up"
"TFB2M|64216",1.24355625115088,4.65494931522359,182.367809430535,1.47383779554553e-41,2.88204749423633e-40,"Up"
"E2F2|1870",2.45365318966223,2.8635044161789,182.224336302966,1.58406704847343e-41,3.09090012517804e-40,"Up"
"C11orf80|79703",1.51997584355824,4.335952315018,182.104532759688,1.68240229784537e-41,3.27569353547046e-40,"Up"
"SALL4|57167",3.57032484943483,1.30431763540241,182.038992656361,1.73875757751742e-41,3.38008041202414e-40,"Up"
"TFAP2A|7020",3.92695310582841,3.88387352923078,181.753285170169,2.00732204397932e-41,3.89153121071781e-40,"Up"
"POLR2H|5437",1.24583650026783,5.62159702568972,181.563358909433,2.20842987994029e-41,4.27681876642085e-40,"Up"
"FKBP11|51303",2.03445091212937,5.74204831056997,180.948431294157,3.00844606110512e-41,5.81364485619769e-40,"Up"
"CDKN3|1033",3.22228935260774,3.08168201561817,180.760677569795,3.30624807703601e-41,6.36867359044001e-40,"Up"
"MRPL3|11222",1.09129950822979,6.58201846105714,179.818220718808,5.31019191537852e-41,1.01529294365113e-39,"Up"
"CCDC150|284992",3.44954532670333,0.842140281834756,179.227743515634,7.1455752667455e-41,1.35901462581127e-39,"Up"
"MNX1|3110",4.34386771393605,1.05222091891147,178.50520711888,1.02754680283496e-40,1.94404530863399e-39,"Up"
"SYT7|9066",3.55319053458566,6.09055351810539,178.411981813344,1.07685549632009e-40,2.03520050817606e-39,"Up"
"PKP3|11187",1.63405303519926,6.37772766430959,178.352614837084,1.1094820593321e-40,2.09466963272856e-39,"Up"
"CDK1|983",2.5963789111947,5.15368909471949,178.295810904766,1.14162512175214e-40,2.15310259378312e-39,"Up"
"TARS2|80222",1.0714631673622,5.1141138180251,177.939023775573,1.36593198048569e-40,2.5680944078944e-39,"Up"
"SLC39A11|201266",1.43009404535616,5.95906978919781,177.873398059392,1.41175307108994e-40,2.64872465489629e-39,"Up"
"INTS8|55656",1.16414965424643,5.45466920880738,177.76651276977,1.48969610729289e-40,2.79205867502901e-39,"Up"
"CASC5|57082",2.9033713257808,2.71381731786551,177.495436329265,1.70721781775842e-40,3.19311651738049e-39,"Up"
"TDRKH|11022",1.50297460776183,4.98283637187064,177.454457088161,1.7427578745523e-40,3.25621499770128e-39,"Up"
"MCM2|4171",2.10741140835908,5.83169861055291,177.046995444769,2.13899574676535e-40,3.98829899105039e-39,"Up"
"WDR12|55759",1.32809068058161,4.52043141443522,176.982692423228,2.20928202608459e-40,4.11085889575266e-39,"Up"
"SRD5A1|6715",2.03056234497059,4.52185759841649,176.965458205578,2.2285092240443e-40,4.14236487999748e-39,"Up"
"FBXO32|114907",2.68434549441291,4.90299018204124,176.535561685609,2.76622572586352e-40,5.13130607668147e-39,"Up"
"ST14|6768",1.54042982458555,8.31232737460222,176.458125905005,2.87605245364094e-40,5.32955551701903e-39,"Up"
"XYLB|9942",1.90167504964126,2.38492434828547,176.439844120199,2.90261136938671e-40,5.37325462626264e-39,"Up"
"SLC22A18AS|5003",3.37087551856709,2.03648167405121,176.376791400054,2.99610737822202e-40,5.54064980220586e-39,"Up"
"GRHL3|57822",4.33466709911396,1.66327897187494,176.332739323711,3.06321023373981e-40,5.65894385964892e-39,"Up"
"RPP40|10799",1.72614757898747,2.58490064738673,176.297780818411,3.11752917545088e-40,5.74752646452635e-39,"Up"
"CLCN2|1181",1.70219642557747,2.67886121292437,176.108852410694,3.42819934430479e-40,6.30739754998544e-39,"Up"
"SPC24|147841",3.33402293945319,0.254086215088424,176.093741101158,3.45434630516502e-40,6.34903222626512e-39,"Up"
"C12orf32|83695",1.06657050907191,5.210443808627,175.899198447066,3.8093217067691e-40,6.99434867604024e-39,"Up"
"PPP1R14D|54866",6.78367504204647,3.66351137689266,175.572435084147,4.48954892317764e-40,8.22658563598307e-39,"Up"
"PITX2|5308",8.24986155374631,2.93228443372787,175.332989688398,5.06396478626649e-40,9.26033438979979e-39,"Up"
"TIMM8A|1678",1.3685082112177,2.90563931862792,175.147491029598,5.55902345392186e-40,1.01450772820865e-38,"Up"
"CENPK|64105",2.51202971424395,2.53864941042075,175.13095048516,5.60545047746624e-40,1.02194722896756e-38,"Up"
"SPATS2|65244",1.25898276801952,5.08327030342669,175.017181516499,5.93546405734147e-40,1.07993135857819e-38,"Up"
"ATP10B|23120",5.71792679721025,4.00740129678979,174.853890646718,6.44337310880027e-40,1.17116255025917e-38,"Up"
"LMNB1|4001",1.9441659874495,5.56946361939809,174.832487885715,6.51309055267409e-40,1.18264357530397e-38,"Up"
"PDCD2L|84306",1.56814379265433,3.45128687221186,174.637570692507,7.18376933008656e-40,1.30105208942841e-38,"Up"
"P2RY6|5031",3.1034534635226,4.23260690679042,174.634732927483,7.19402728821294e-40,1.30105208942841e-38,"Up"
"PSMG3|84262",1.62296942837482,5.38753377329415,174.556328503194,7.48331129756623e-40,1.3520148709687e-38,"Up"
"COL11A1|1301",6.89800803123259,6.05454930396796,174.458766898556,7.8595755338811e-40,1.4185747881102e-38,"Up"
"BZW2|28969",1.36313040925483,6.63509988021853,174.355247981913,8.27952437698482e-40,1.49287847632566e-38,"Up"
"ITPKA|3706",5.62873155107801,3.78955890009255,174.27737208125,8.61017253910895e-40,1.55094814529319e-38,"Up"
"GCNT3|9245",5.31948918025955,5.59911289069492,174.226071576005,8.83516842990336e-40,1.5888447209435e-38,"Up"
"DGCR5|26220",3.8255886364893,2.88937776834419,174.193894270906,8.97928397053165e-40,1.61260792422016e-38,"Up"
"DUS1L|64118",1.23637944948974,6.6565426810274,173.84601107802,1.06957890641721e-39,1.91516167479406e-38,"Up"
"BCL2L15|440603",3.59981047398173,3.97209272793856,173.586202782242,1.21885098290595e-39,2.17812290994747e-38,"Up"
"CDC25A|993",2.62135280713328,2.42540481092784,173.529780171876,1.25392750353974e-39,2.23858926917792e-38,"Up"
"ONECUT1|3175",6.13508369930274,-0.693987819247289,172.944130045433,1.68333515080372e-39,2.97372852646756e-38,"Up"
"C1orf107|27042",1.03639981990376,5.13092962702531,172.943541747913,1.68383320629943e-39,2.97372852646756e-38,"Up"
"PRR19|284338",2.2873443886557,1.24844572689274,172.712215627429,1.89155195805402e-39,3.33079232106508e-38,"Up"
"DCAF13|25879",1.37705312706218,5.81190298983695,172.595799741083,2.005591273227e-39,3.52472413733925e-38,"Up"
"KISS1R|84634",6.26687291230907,0.83617635112893,172.374635383579,2.24152173108699e-39,3.93170318021275e-38,"Up"
"PODXL2|50512",3.3499866984197,5.68095161724717,171.755301073435,3.06057103462937e-39,5.3475553343684e-38,"Up"
"BMP8A|353500",2.82199708879007,3.89531639914981,171.460720007561,3.54926527486555e-39,6.18943854551191e-38,"Up"
"ENO1|2023",1.26107837064015,10.9638472556527,171.165671613096,4.11696474757182e-39,7.17249968425905e-38,"Up"
"KCNN4|3783",3.37507607033044,5.72199292916394,170.887386002185,4.73538632649591e-39,8.23400653245903e-38,"Up"
"HMGA1|3159",2.31753654223035,7.82820416643486,170.79537299103,4.95965433631462e-39,8.60738472270601e-38,"Up"
"TLCD1|116238",1.89531605789162,4.48525135848814,170.761581906169,5.04465565569542e-39,8.73809884161677e-38,"Up"
"PLXNB3|5365",3.82460997960189,4.88214259631617,170.328403643691,6.27249396184573e-39,1.08337075136224e-37,"Up"
"PLK4|10733",2.24035641624638,3.10678044176876,170.267600548429,6.46725702921838e-39,1.11594189407612e-37,"Up"
"LYPD1|116372",4.06248406796224,3.89761565695646,170.248025340575,6.53123792931643e-39,1.12483123460145e-37,"Up"
"NAT9|26151",1.12158512885857,5.201174182069,170.212011852367,6.65060492202149e-39,1.14429712333237e-37,"Up"
"C20orf151|140893",2.38202969707899,2.29573455773804,170.145376833751,6.87725004348706e-39,1.18116886904945e-37,"Up"
"PLEKHA8|84725",1.44818215881735,2.6415991437618,169.98046088466,7.47195119826281e-39,1.28195101879701e-37,"Up"
"ALG1L|200810",3.68135772707095,2.95380628795983,169.92312448379,7.69054094714478e-39,1.31695041323545e-37,"Up"
"MRM1|79922",1.3755077447222,3.05684442778557,169.324690830487,1.03911215452833e-38,1.77771898360964e-37,"Up"
"CYP24A1|1591",6.96206942470164,6.48607799273223,169.249986924847,1.07889429224403e-38,1.84403059476443e-37,"Up"
"XPR1|9213",1.90276284026564,7.40362865779373,169.240482098939,1.08406393703026e-38,1.85111352880408e-37,"Up"
"RAD54B|25788",2.00743449489451,2.51736743124572,168.740397419608,1.39406206451155e-38,2.37371945305367e-37,"Up"
"ADAMTS14|140766",2.82421593483746,2.8552165032698,168.714855324574,1.41208551473309e-38,2.40214245574152e-37,"Up"
"GALNT14|79623",4.06446542098126,4.33753479972144,168.694958490591,1.42628677631986e-38,2.42401600996208e-37,"Up"
"ALG3|10195",1.18216650691154,5.8384165360633,168.438284550631,1.6228176745642e-38,2.74767694260875e-37,"Up"
"SYT12|91683",5.65959381658007,4.95140652343061,168.312207683812,1.72905056082089e-38,2.92480164688437e-37,"Up"
"OIP5|11339",2.93225950662526,1.80957675466112,168.033284517138,1.98944106452001e-38,3.35897303774758e-37,"Up"
"TMEM79|84283",1.43971774510816,3.45845808195138,167.971930140281,2.05178757976988e-38,3.4610013109595e-37,"Up"
"FIGNL1|63979",1.57916588685875,4.13091223255277,167.938512634046,2.08656357228677e-38,3.51637590254004e-37,"Up"
"ABCC3|8714",2.57699472506745,7.91020522164819,167.749294613535,2.29488939165354e-38,3.86024777539186e-37,"Up"
"TRIP13|9319",2.8216667079835,4.46199978572723,167.730025598222,2.31723792453103e-38,3.89421110799446e-37,"Up"
"PDK1|5163",1.70896931017718,4.90979675856407,167.717298523724,2.33211822726099e-38,3.9155722682636e-37,"Up"
"CDCA7|83879",2.99702358384754,4.6941370927501,167.596787254862,2.47784153603311e-38,4.14866065713001e-37,"Up"
"B4GALT3|8703",1.05497808577278,6.16729183763321,167.515441106446,2.58131984366421e-38,4.31790934738604e-37,"Up"
"HNF4G|3174",3.64082516419568,3.01636367375335,167.28007801258,2.90570843820721e-38,4.85153853850157e-37,"Up"
"HSPD1|3329",1.36301565772009,8.52300514081442,166.865166368317,3.57999113527015e-38,5.96632132968522e-37,"Up"
"CHTF18|63922",2.01097246822745,4.04700834041434,166.502508835919,4.2963433340171e-38,7.15357018779287e-37,"Up"
"CENPL|91687",1.50407210070076,3.22379711465209,166.126009185922,5.1920716101558e-38,8.63702308679281e-37,"Up"
"SLC5A6|8884",1.2003125584613,5.14867286162283,165.93293244757,5.72158458273638e-38,9.5003569580321e-37,"Up"
"NCAPG2|54892",1.88387444889867,4.91170126841661,165.9064589978,5.798280226306e-38,9.61885659968722e-37,"Up"
"ENTPD8|377841",4.9030032538123,2.27630699767247,165.865960714088,5.9176010574562e-38,9.80778526042489e-37,"Up"
"C20orf20|55257",1.24554472766902,4.62294523541931,165.487225994884,7.15941372069126e-38,1.18333569821206e-36,"Up"
"ILF2|3608",1.13689917154312,7.88640065763978,165.362954327906,7.62120986415811e-38,1.25392175786864e-36,"Up"
"PGM2L1|283209",1.89218688613956,5.45949903022968,165.350317007324,7.66980779490569e-38,1.26076831411888e-36,"Up"
"RFC4|5984",1.89628976781173,4.16212029990602,165.333948930659,7.73321362432064e-38,1.27003432852924e-36,"Up"
"HEATR1|55127",1.04184744202049,5.77437160347251,165.330973700584,7.74479509686051e-38,1.2707800609385e-36,"Up"
"ERO1L|30001",2.19820645664115,7.13463943966289,165.200888415236,8.26849573881421e-38,1.35547756212405e-36,"Up"
"LAD1|3898",2.02483085155203,7.25554692539606,164.57364188136,1.13356827231064e-37,1.85156323501672e-36,"Up"
"KDM5B|10765",1.08683995741607,6.91710310895568,164.161927739011,1.39440125379048e-37,2.27143937090834e-36,"Up"
"SHMT2|6472",1.55372234631043,6.77527470961067,164.156882942867,1.39794415442975e-37,2.27515726269636e-36,"Up"
"PC|5091",1.80766365588624,5.27707311278091,163.793553808599,1.67826752081003e-37,2.72646719019805e-36,"Up"
"MGC12982|84793",1.71133479871117,2.21391411831774,163.483553280241,1.96147798109792e-37,3.17228638717171e-36,"Up"
"POC1A|25886",1.73575096010954,3.27434402833622,163.238859935507,2.21839722981035e-37,3.58458832594871e-36,"Up"
"ADCK5|203054",1.85307482274602,3.61951744340847,163.118480924639,2.35688054138224e-37,3.80494963250519e-36,"Up"
"ZNF643|65243",1.72163731781005,1.20376222370627,162.606937554997,3.04853876158973e-37,4.89965058841789e-36,"Up"
"TPBG|7162",1.82682288960681,5.31317638344675,162.483854494226,3.24325677234752e-37,5.20796632420823e-36,"Up"
"IPO4|79711",1.33737230371325,5.92759768123041,162.245732679352,3.65597726608441e-37,5.8550784095437e-36,"Up"
"CHPF2|54480",1.0709194529858,6.77677891312301,161.939758117554,4.2643221720566e-37,6.81724985681573e-36,"Up"
"SYNJ2|8871",1.57827567002575,4.51170462148162,161.298667680684,5.88724402370939e-37,9.37854081058524e-36,"Up"
"GYLTL1B|120071",2.62961543776015,5.05973273992559,161.05812554963,6.64454528414367e-37,1.05569892459075e-35,"Up"
"AK3L1|205",3.247446012138,3.73274869576996,160.929141642666,7.08999029661446e-37,1.12449239774688e-35,"Up"
"ZNF239|8187",1.71126861148487,2.63836978562225,160.779214351815,7.64542958929926e-37,1.21045928646721e-35,"Up"
"WDHD1|11169",2.01421959058785,3.82220909584464,160.650978101464,8.15491076290577e-37,1.2877338964102e-35,"Up"
"PTGES|9536",3.09958232782915,5.53082649079245,160.411102346904,9.20085368728629e-37,1.4490943124069e-35,"Up"
"CBX4|8535",1.13609572619813,5.42199392152597,160.343539749517,9.51896056495935e-37,1.4965829201825e-35,"Up"
"IL1RL2|8808",2.76899046764461,0.814716402874929,160.284462008485,9.80611877089221e-37,1.53904902344203e-35,"Up"
"SGPL1|8879",1.02818293156788,6.88226523358317,159.902441927693,1.18840272666512e-36,1.86193409840093e-35,"Up"
"MAST1|22983",3.57232716379933,0.95894195868247,159.74565422567,1.28593818452922e-36,2.01300071921665e-35,"Up"
"B4GALNT4|338707",5.33154186841348,3.40371922051412,159.611311108249,1.37585543439224e-36,2.14816736464927e-35,"Up"
"STRA6|64220",4.90414767688756,3.90864097599276,159.453068092964,1.4898673775486e-36,2.32015671245684e-35,"Up"
"HIST1H2AM|8336",3.81063656066298,-0.849672066950903,159.054619984584,1.82056502786477e-36,2.82782944818685e-35,"Up"
"CBX3|11335",1.08958865715607,7.67609903263905,158.987039675783,1.88352864968555e-36,2.92060211324523e-35,"Up"
"PDF|64146",1.23549507419713,3.04923353459425,158.921411141504,1.9467574554909e-36,3.01605367503479e-35,"Up"
"MYEOV|26579",6.57639080339295,4.2715119581207,158.863648492109,2.00416199784285e-36,3.10232589185811e-35,"Up"
"CILP2|148113",3.65559908425367,3.71319475830263,158.741331793446,2.13136961396136e-36,3.29640875427494e-35,"Up"
"WDR62|284403",2.72011919447741,3.50999435399483,158.561272372714,2.33346672289148e-36,3.59972144286053e-35,"Up"
"KIF22|3835",1.18756185145914,5.81036273526966,158.549657866969,2.34714209084525e-36,3.61772567016788e-35,"Up"
"CYP27B1|1594",2.66746587779834,2.93013179870775,158.519512440169,2.38301163805333e-36,3.66987858832974e-35,"Up"
"DMBX1|127343",6.32797920434201,0.73511244810198,158.363699821361,2.57733797961212e-36,3.96238272521457e-35,"Up"
